# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 63K of event 'cpu-clock:HG'
# Event count (approx.): 1276560000000
#
# Overhead       Samples  Command  Shared Object        Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ............  .......  ...................  ...............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::PredicateSplitUpRule::_apply_to_plan_without_subqueries(std::shared_ptr<hyrise::AbstractLQPNode> const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::Projection::_determine_forwarded_columns(hyrise::TableType) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SQLIdentifierContextEntry::SQLIdentifierContextEntry(hyrise::SQLIdentifierContextEntry const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SQLTranslator::SQLTranslator(hyrise::UseMvcc)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SQLTranslator::_translate_hsql_expr(hsql::Expr const&, std::shared_ptr<hyrise::SQLIdentifierResolver> const&, bool)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SQLTranslator::_translate_select_statement(hsql::SelectStatement const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SQLTranslator::~SQLTranslator()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::ScaledHistogram<int>::bin_distinct_count(unsigned long) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::ScaledHistogram<int>::bin_minimum(unsigned long) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::ScaledHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::ScaledHistogram(hyrise::AbstractHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > const&, float, hyrise::HistogramDomain<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, void> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SingleChunkReferenceSegmentAccessor<double, hyrise::ValueSegment<double> >::access(hyrise::ChunkOffset) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SingleChunkReferenceSegmentAccessor<float, hyrise::DictionarySegment<float> >::access(hyrise::ChunkOffset) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SingleChunkReferenceSegmentAccessor<int, hyrise::DictionarySegment<int> >::access(hyrise::ChunkOffset) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::SingleChunkReferenceSegmentAccessor<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, hyrise::DictionarySegment<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > >::~SingleChunkReferenceSegmentAccessor()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::StoredTableNode::order_dependencies() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::StoredTableNode::table_indexes_statistics() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::Table::Table(std::vector<hyrise::TableColumnDefinition, std::allocator<hyrise::TableColumnDefinition> > const&, hyrise::TableType, std::vector<std::shared_ptr<hyrise::Chunk>, std::allocator<std::shared_ptr<hyrise::Chunk> > > const&, hyrise::UseMvcc, std::vector<std::shared_ptr<hyrise::PartialHashIndex>, boost::container::pmr::polymorphic_allocator<std::shared_ptr<hyrise::PartialHashIndex> > > const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::TaskQueue::steal()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::Validate::_on_execute(std::shared_ptr<hyrise::TransactionContext>)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::ValueExpression::_shallow_hash() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::ValueSegment<float>::size() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::Worker::execute_next(std::shared_ptr<hyrise::AbstractTask> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::build<float, float>(std::vector<hyrise::Partition<float>, std::allocator<hyrise::Partition<float> > > const&, hyrise::JoinHashBuildMode, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}::operator()() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::inflate_logical_expressions(std::vector<std::shared_ptr<hyrise::AbstractExpression>, std::allocator<std::shared_ptr<hyrise::AbstractExpression> > > const&, hyrise::LogicalOperator)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] hyrise::materialize_input<int, int, true>(std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >&, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}::operator()() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Deque_base<std::reference_wrapper<std::shared_ptr<hyrise::AbstractExpression> const>, std::allocator<std::reference_wrapper<std::shared_ptr<hyrise::AbstractExpression> const> > >::_M_initialize_map(unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Deque_base<std::shared_ptr<hyrise::AbstractLQPNode const>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode const> > >::_M_initialize_map(unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Function_handler<void (), hyrise::Validate::_on_execute(std::shared_ptr<hyrise::TransactionContext>)::$_0>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::heap::detail::node_handle<boost::heap::detail::marked_heap_node<hyrise::GDFSCache<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<hyrise::AbstractLQPNode> >::GDFSCacheEntry>*, boost::heap::detail::make_fibonacci_heap_base<hyrise::GDFSCache<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<hyrise::AbstractLQPNode> >::GDFSCacheEntry, boost::parameter::aux::flat_like_arg_list<> >::type, hyrise::GDFSCache<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<hyrise::AbstractLQPNode> >::GDFSCacheEntry&> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::heap::detail::node_handle<boost::heap::detail::marked_heap_node<hyrise::GDFSCache<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<hyrise::AbstractLQPNode> >::GDFSCacheEntry>*, boost::heap::detail::make_fibonacci_heap_base<hyrise::GDFSCache<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<hyrise::AbstractLQPNode> >::GDFSCacheEntry, boost::parameter::aux::flat_like_arg_list<> >::type, hyrise::GDFSCache<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<hyrise::AbstractLQPNode> >::GDFSCacheEntry&> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Hashtable<std::shared_ptr<hyrise::AbstractExpression>, std::pair<std::shared_ptr<hyrise::AbstractExpression> const, hyrise::ColumnID>, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractExpression> const, hyrise::ColumnID> >, std::__detail::_Select1st, hyrise::ExpressionSharedPtrEqual, hyrise::ExpressionSharedPtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Hashtable<std::shared_ptr<hyrise::AbstractLQPNode const>, std::shared_ptr<hyrise::AbstractLQPNode const>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::__detail::_Identity, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode const> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, std::integral_constant<bool, true>)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Hashtable<std::shared_ptr<hyrise::AbstractLQPNode>, std::shared_ptr<hyrise::AbstractLQPNode>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Identity, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode> >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, std::integral_constant<bool, true>)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Rb_tree<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >, std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> >, std::_Select1st<std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> > >, std::less<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > >, std::allocator<std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> > > >::_M_erase(std::_Rb_tree_node<std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> > >*)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Rb_tree<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >, std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> >, std::_Select1st<std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> > >, std::less<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > >, std::allocator<std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const, std::shared_ptr<hyrise::AbstractLQPNode> > >, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Rb_tree<std::shared_ptr<hyrise::UnionNode> const, std::pair<std::shared_ptr<hyrise::UnionNode> const, unsigned long>, std::_Select1st<std::pair<std::shared_ptr<hyrise::UnionNode> const, unsigned long> >, std::less<std::shared_ptr<hyrise::UnionNode> const>, std::allocator<std::pair<std::shared_ptr<hyrise::UnionNode> const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::shared_ptr<hyrise::UnionNode> const, unsigned long> >*)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Sp_counted_ptr_inplace<hsql::SQLParserResult, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Sp_counted_ptr_inplace<hyrise::JobTask, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Sp_counted_ptr_inplace<hyrise::SQLPipelineStatement, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Sp_counted_ptr_inplace<hyrise::TableStatistics, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Sp_counted_ptr_inplace<hyrise::TransactionContext, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::_Sp_counted_ptr_inplace<std::vector<std::shared_ptr<hyrise::AbstractSegmentAccessor<float> >, std::allocator<std::shared_ptr<hyrise::AbstractSegmentAccessor<float> > > >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::shared_ptr<hyrise::AbstractExpression const> const, std::shared_ptr<hyrise::BaseExpressionResult> >, true> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<std::shared_ptr<hyrise::AbstractExpression const> const, std::shared_ptr<hyrise::BaseExpressionResult> >, true>*)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::shared_ptr<hyrise::AbstractLQPNode const> const, std::shared_ptr<hyrise::TableStatistics> >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<std::shared_ptr<hyrise::AbstractLQPNode const> const, std::shared_ptr<hyrise::TableStatistics> >, false>*)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::__detail::_Map_base<std::shared_ptr<hyrise::AbstractLQPNode>, std::pair<std::shared_ptr<hyrise::AbstractLQPNode> const, std::unordered_set<std::shared_ptr<hyrise::AbstractExpression>, hyrise::ExpressionSharedPtrHash, hyrise::ExpressionSharedPtrEqual, std::allocator<std::shared_ptr<hyrise::AbstractExpression> > > >, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractLQPNode> const, std::unordered_set<std::shared_ptr<hyrise::AbstractExpression>, hyrise::ExpressionSharedPtrHash, hyrise::ExpressionSharedPtrEqual, std::allocator<std::shared_ptr<hyrise::AbstractExpression> > > > >, std::__detail::_Select1st, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode> >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](std::shared_ptr<hyrise::AbstractLQPNode> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::__shared_ptr<hyrise::AbstractSegmentAccessor<float>, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<hyrise::AbstractSegmentAccessor<float>, std::default_delete<hyrise::AbstractSegmentAccessor<float> >, void>(std::unique_ptr<hyrise::AbstractSegmentAccessor<float>, std::default_delete<hyrise::AbstractSegmentAccessor<float> > >&&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::pair<std::__detail::_Node_iterator<std::shared_ptr<hyrise::AbstractExpression>, true, true>, bool> std::_Hashtable<std::shared_ptr<hyrise::AbstractExpression>, std::shared_ptr<hyrise::AbstractExpression>, std::allocator<std::shared_ptr<hyrise::AbstractExpression> >, std::__detail::_Identity, hyrise::ExpressionSharedPtrEqual, hyrise::ExpressionSharedPtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<std::shared_ptr<hyrise::AbstractExpression> const&>(std::integral_constant<bool, true>, std::shared_ptr<hyrise::AbstractExpression> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::pair<std::__detail::_Node_iterator<std::shared_ptr<hyrise::AbstractLQPNode>, true, false>, bool> std::_Hashtable<std::shared_ptr<hyrise::AbstractLQPNode>, std::shared_ptr<hyrise::AbstractLQPNode>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Identity, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode> >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_emplace<std::shared_ptr<hyrise::AbstractLQPNode> const&>(std::integral_constant<bool, true>, std::shared_ptr<hyrise::AbstractLQPNode> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::shared_ptr<hyrise::AbstractHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > const> std::dynamic_pointer_cast<hyrise::AbstractHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > const, hyrise::AbstractStatisticsObject const>(std::shared_ptr<hyrise::AbstractStatisticsObject const> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::shared_ptr<hyrise::GenericHistogram<int> > hyrise::CardinalityEstimator::estimate_inner_equi_join_with_histograms<int>(hyrise::AbstractHistogram<int> const&, hyrise::AbstractHistogram<int> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::vector<std::optional<hyrise::PosHashTable<int> >, std::allocator<std::optional<hyrise::PosHashTable<int> > > > hyrise::build<int, int>(std::vector<hyrise::Partition<int>, std::allocator<hyrise::Partition<int> > > const&, hyrise::JoinHashBuildMode, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::vector<std::shared_ptr<hyrise::AbstractExpression>, std::allocator<std::shared_ptr<hyrise::AbstractExpression> > >::_M_default_append(unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] std::vector<std::unique_ptr<hyrise::AbstractSegmentAccessor<int>, std::default_delete<hyrise::AbstractSegmentAccessor<int> > >, std::allocator<std::unique_ptr<hyrise::AbstractSegmentAccessor<int>, std::default_delete<hyrise::AbstractSegmentAccessor<int> > > > > hyrise::MultiPredicateJoinEvaluator::_create_accessors<int>(hyrise::Table const&, hyrise::ColumnID)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] tbb::detail::d1::concurrent_vector<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> > >::destroy_segment(std::shared_ptr<hyrise::Chunk>*, unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] tbb::detail::d1::segment_table<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> >, tbb::detail::d1::concurrent_vector<std::shared_ptr<hyrise::Chunk>, hyrise::ZeroAllocator<std::shared_ptr<hyrise::Chunk> > >, 3ul>::~segment_table()
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] tbb::detail::d2::micro_queue<std::shared_ptr<hyrise::AbstractTask>, tbb::detail::d1::cache_aligned_allocator<std::shared_ptr<hyrise::AbstractTask> > >::prepare_page(unsigned long, tbb::detail::d2::concurrent_queue_rep<std::shared_ptr<hyrise::AbstractTask>, tbb::detail::d1::cache_aligned_allocator<std::shared_ptr<hyrise::AbstractTask> > >&, tbb::detail::d1::cache_aligned_allocator<tbb::detail::d2::micro_queue<std::shared_ptr<hyrise::AbstractTask>, tbb::detail::d1::cache_aligned_allocator<std::shared_ptr<hyrise::AbstractTask> > >::padded_page>, tbb::detail::d2::micro_queue<std::shared_ptr<hyrise::AbstractTask>, tbb::detail::d1::cache_aligned_allocator<std::shared_ptr<hyrise::AbstractTask> > >::padded_page*&)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] unsigned long hyrise::string_vector_memory_usage<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > const&, hyrise::MemoryUsageCalculationMode)
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] void boost::hana::detail::on_each<hyrise::resolve_data_type<hyrise::AggregateHash::_partition_by_groupby_keys<std::array<unsigned long, 2ul> >()::{lambda()#1}::operator()() const::{lambda(auto:1)#1}>(hyrise::detail::DataType, hyrise::AggregateHash::_partition_by_groupby_keys<std::array<unsigned long, 2ul> >()::{lambda()#1}::operator()() const::{lambda(auto:1)#1} const&)::{lambda(auto:1)#1}*>::operator()<boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<int>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<long>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<float>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<double>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::_> const&>(boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<int>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<long>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<float>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<double>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::_> const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so    [.] void boost::hana::detail::on_each<hyrise::resolve_data_type<hyrise::lossy_variant_cast<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >(boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> const&)::{lambda(auto:1)#1}>(hyrise::detail::DataType, hyrise::lossy_variant_cast<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >(boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> const&)::{lambda(auto:1)#1} const&)::{lambda(auto:1)#1}*>::operator()<boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<int>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<long>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<float>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<double>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::_> const&>(boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<int>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<long>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<float>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<double>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::_> const&) const
