# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 77K of event 'cpu-clock:HG'
# Event count (approx.): 1545460000000
#
# Overhead       Samples  Command  Shared Object         Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ............  .......  ....................  .............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZN5boost4hana6detail8variadic11foldl1_implILj5ENS0_4whenILb1EEEE5applyIZN6hyrise30resolve_compressed_vector_typeIZNKS8_25DictionarySegmentIterableINSt7__cxx1112basic_stringIcSt11char_traitsIcENS_9container3pmr21polymorphic_allocatorIcEEEESt6vectorISJ_NSH_ISJ_EEEE18_on_with_iteratorsIZZNS8_27ColumnVsColumnTableScanImpl10scan_chunkENS8_7ChunkIDEENK3$_0clINS0_10basic_typeISJ_EENS8_16ReferenceSegmentEEEDaT_RT0_EUlSW_SX_E_KNS8_12RowIDPosListEEEvRKSt10shared_ptrISX_ERKSW_EUlS17_E_EEvRKNS8_20BaseCompressedVectorES17_EUlSW_SX_E_bRKNS0_4pairINS8_13enum_constantINS8_20CompressedVectorTypeELS1F_3EEENS0_9type_implINS8_23FixedWidthIntegerVectorIjEEE1_EEERKNS1D_INS1E_IS1F_LS1F_2EEENS1H_INS1I_ItEEE1_EEERKNS1D_INS1E_IS1F_LS1F_1EEENS1H_INS1I_IhEEE1_EEERKNS1D_INS1E_IS1F_LS1F_0EEENS1H_INS8_16BitPackingVectorEE1_EEEEEDcOSW_OSX_OT1_OT2_OT3_OT4_
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZN6hyrise16ReferenceSegmentC1ERKSt10shared_ptrIKNS_5TableEENS_8ColumnIDERKS1_IKNS_15AbstractPosListEE$plt
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZN6hyrise19ExpressionEvaluator29_resolve_to_expression_resultIZZNS0_30_resolve_to_expression_resultsIZNS0_25_evaluate_case_expressionIiEESt10shared_ptrINS_16ExpressionResultIT_EEERKNS_14CaseExpressionEEUlRKS6_RKT0_E_EEvRKNS_18AbstractExpressionESK_SD_ENKUlSD_E_clINS5_IiEEEEDaSD_EUlSD_E_EEvSK_SD_
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZN6hyrise20resolve_segment_typeIdNS_15AbstractSegmentEZNKS_24ReferenceSegmentIterableIdLNS_26EraseReferencedSegmentTypeE0EE18_on_with_iteratorsIZNS_15segment_iterateIdLNS_10EraseTypesE0EZNS_13AggregateHash18_aggregate_segmentIdLNS_14WindowFunctionE1ENS_17EmptyAggregateKeyEEEvNS_7ChunkIDENS_8ColumnIDERKS1_RSt6vectorINSt11conditionalIXsr3stdE9is_same_vIT1_N5boost9container12small_vectorImLm4ENSK_3pmr21polymorphic_allocatorImEEvEEEESG_ISI_NSN_ISI_EEE20uninitialized_vectorISI_SQ_EE4typeENSN_ISV_EEEEUlRKT_E0_EEvSF_RKSI_EUlSZ_T0_E_EEvS11_EUlS11_E_EENSt9enable_ifIXsr3stdE9is_same_vIS1_NSt12remove_constIS15_E4typeEEEvE4typeERS15_S14_
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZN6hyrise20resolve_segment_typeIiNS_15AbstractSegmentEZNKS_24ReferenceSegmentIterableIiLNS_26EraseReferencedSegmentTypeE0EE18_on_with_iteratorsIZNS_15segment_iterateIiLNS_10EraseTypesE0EZNS_13AggregateHash18_aggregate_segmentIiLNS_14WindowFunctionE2EmEEvNS_7ChunkIDENS_8ColumnIDERKS1_RSt6vectorINSt11conditionalIXsr3stdE9is_same_vIT1_N5boost9container12small_vectorImLm4ENSJ_3pmr21polymorphic_allocatorImEEvEEEESF_ISH_NSM_ISH_EEE20uninitialized_vectorISH_SP_EE4typeENSM_ISU_EEEEUlRKT_E_EEvSE_RKSH_EUlSY_T0_E_EEvS10_EUlS10_E_EENSt9enable_ifIXsr3stdE9is_same_vIS1_NSt12remove_constIS14_E4typeEEEvE4typeERS14_S13_
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZN6hyrise23GenericHistogramBuilderIiE7add_binERKiS3_ff$plt
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZNK5boost4hana6detail7on_eachIPZN6hyrise17resolve_data_typeIZNS3_19ExpressionEvaluator29_resolve_to_expression_resultIZZNS5_30_resolve_to_expression_resultsIZNS5_35_resolve_to_expression_result_viewsIZNS5_46_evaluate_binary_with_functor_based_null_logicIiNS3_18TernaryOrEvaluatorEEESt10shared_ptrINS3_16ExpressionResultIT_EEERKNS3_18AbstractExpressionESI_EUlRKSD_RKT0_E_EEvSI_SI_SK_EUlSK_SN_E_EEvSI_SI_SK_ENKUlSK_E_clINSC_IiEEEEDaSK_EUlSK_E_EEvSI_SK_EUlSD_E_EEvNS3_6detail8DataTypeESK_EUlSD_E_EclIJRKNS0_4pairISW_NS0_9type_implIiE1_EEERKNS11_ISW_NS12_IlE1_EEERKNS11_ISW_NS12_IfE1_EEERKNS11_ISW_NS12_IdE1_EEERKNS11_ISW_NS12_INSt7__cxx1112basic_stringIcSt11char_traitsIcENS_9container3pmr21polymorphic_allocatorIcEEEEE1_EEEEEEvDpOT_
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _ZdlPv$plt
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] _Znwm$plt
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] auto hyrise::AggregateHash::_aggregate<unsigned long>()::{lambda(auto:1)#1}::operator()<boost::hana::basic_type<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > >(boost::hana::basic_type<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] boost::unordered::detail::foa::table_core<boost::unordered::detail::foa::flat_map_types<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::table_arrays, boost::unordered::detail::foa::plain_size_control, std::hash<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::equal_to<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, boost::container::pmr::polymorphic_allocator<std::pair<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> const, unsigned long> > >::~table_core()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] boost::unordered::detail::foa::table_core<boost::unordered::detail::foa::flat_map_types<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::table_arrays, boost::unordered::detail::foa::plain_size_control, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >, std::equal_to<void>, boost::container::pmr::polymorphic_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const, unsigned long> > >::unchecked_rehash(boost::unordered::detail::foa::table_arrays<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::pow2_size_policy>&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] boost::unordered::detail::foa::table_core<boost::unordered::detail::foa::flat_map_types<std::array<unsigned long, 2ul>, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::table_arrays, boost::unordered::detail::foa::plain_size_control, std::hash<std::array<unsigned long, 2ul> >, std::equal_to<std::array<unsigned long, 2ul> >, boost::container::pmr::polymorphic_allocator<std::pair<std::array<unsigned long, 2ul> const, unsigned long> > >::unchecked_rehash(boost::unordered::detail::foa::table_arrays<std::pair<std::array<unsigned long, 2ul> const, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::pow2_size_policy>&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] free$plt
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hsql_parse(hsql::SQLParserResult*, void*)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AbstractCostEstimator::estimate_plan_cost(std::shared_ptr<hyrise::AbstractLQPNode> const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AbstractExpression::operator==(hyrise::AbstractExpression const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AbstractOperator::execute()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AbstractTask::_on_predecessor_done()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AbstractTask::schedule(hyrise::NodeID)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AggregateContext<int, (hyrise::WindowFunction)4, unsigned long>::AggregateContext(unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AttributeStatistics<float>::set_statistics_object(std::shared_ptr<hyrise::AbstractStatisticsObject const> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AttributeStatistics<int>::AttributeStatistics()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AttributeStatistics<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::scaled(float) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::AttributeStatistics<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::~AttributeStatistics()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::BinaryParser::_import_segment(std::basic_ifstream<char, std::char_traits<char> >&, hyrise::ChunkOffset, hyrise::detail::DataType, bool)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ColumnPruningRule::~ColumnPruningRule()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ColumnVsColumnTableScanImpl::scan_chunk(hyrise::ChunkID)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::CompressedVector<hyrise::FixedWidthIntegerVector<unsigned short> >::size() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::CostEstimatorLogical::estimate_node_cost(std::shared_ptr<hyrise::AbstractLQPNode> const&, bool) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::DependentGroupByReductionRule::~DependentGroupByReductionRule()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::DictionarySegment<float>::attribute_vector() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::DictionarySegment<float>::null_value_id() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::DictionarySegment<float>::size() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::DictionarySegment<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::attribute_vector() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::EntireChunkPosList::common_chunk_id() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::EqualDistinctCountHistogram<int>::bin_distinct_count(unsigned long) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::EqualDistinctCountHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::bin_minimum(unsigned long) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ExpressionEvaluator::ExpressionEvaluator(std::shared_ptr<hyrise::Table const> const&, hyrise::ChunkID)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::GenericHistogram<int>::bin_minimum(unsigned long) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::JobTask::~JobTask()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::JoinGraphEdge::JoinGraphEdge(boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&, std::vector<std::shared_ptr<hyrise::AbstractExpression>, std::allocator<std::shared_ptr<hyrise::AbstractExpression> > > const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::JoinNode::is_column_nullable(hyrise::ColumnID) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::LQPTranslator::_translate_aggregate_node(std::shared_ptr<hyrise::AbstractLQPNode> const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::NodeQueueScheduler::_group_tasks(std::vector<std::shared_ptr<hyrise::AbstractTask>, std::allocator<std::shared_ptr<hyrise::AbstractTask> > > const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::NodeQueueScheduler::schedule(std::shared_ptr<hyrise::AbstractTask>, hyrise::NodeID, hyrise::SchedulePriority)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::Optimizer::optimize(std::shared_ptr<hyrise::AbstractLQPNode>, std::shared_ptr<std::vector<hyrise::OptimizerRuleMetrics, std::allocator<hyrise::OptimizerRuleMetrics> > > const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::PosHashTable<float>::finalize()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::PosHashTable<int>::PosHashTable(hyrise::JoinHashBuildMode, unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::PredicateSplitUpRule::_apply_to_plan_without_subqueries(std::shared_ptr<hyrise::AbstractLQPNode> const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::Projection::_on_execute()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ReferenceSegment::size() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::RowID& std::vector<hyrise::RowID, boost::container::pmr::polymorphic_allocator<hyrise::RowID> >::emplace_back<hyrise::RowID const&>(hyrise::RowID const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::SQLTranslator::SelectListElement* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<hyrise::SQLTranslator::SelectListElement const*, std::vector<hyrise::SQLTranslator::SelectListElement, std::allocator<hyrise::SQLTranslator::SelectListElement> > >, hyrise::SQLTranslator::SelectListElement*>(__gnu_cxx::__normal_iterator<hyrise::SQLTranslator::SelectListElement const*, std::vector<hyrise::SQLTranslator::SelectListElement, std::allocator<hyrise::SQLTranslator::SelectListElement> > >, __gnu_cxx::__normal_iterator<hyrise::SQLTranslator::SelectListElement const*, std::vector<hyrise::SQLTranslator::SelectListElement, std::allocator<hyrise::SQLTranslator::SelectListElement> > >, hyrise::SQLTranslator::SelectListElement*)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::SQLTranslator::_translate_select_statement(hsql::SelectStatement const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ScaledHistogram<float>::ScaledHistogram(hyrise::AbstractHistogram<float> const&, float, hyrise::HistogramDomain<float, void> const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ScaledHistogram<int>::bin_distinct_count(unsigned long) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::ScaledHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::from_referenced_histogram(hyrise::AbstractHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > const&, float)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::SingleChunkReferenceSegmentAccessor<float, hyrise::DictionarySegment<float> >::access(hyrise::ChunkOffset) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::SingleChunkReferenceSegmentAccessor<int, hyrise::DictionarySegment<int> >::access(hyrise::ChunkOffset) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::Singleton<hyrise::Hyrise>::get()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::StorageManager::get_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::Table::column_data_type(hyrise::ColumnID) const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::Table::~Table()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::TaskQueue::pull()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::UnionPositions::_on_execute()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::Worker::operator()()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::materialize_input<int, int, true>(std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >&, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}::operator()() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::remove_invalid_fds(std::shared_ptr<hyrise::AbstractLQPNode const> const&, std::unordered_set<hyrise::FunctionalDependency, std::hash<hyrise::FunctionalDependency>, std::equal_to<hyrise::FunctionalDependency>, std::allocator<hyrise::FunctionalDependency> >&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] hyrise::split_pos_list_by_chunk_id(std::shared_ptr<hyrise::AbstractPosList const> const&, unsigned long)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Function_base::_Base_manager<hyrise::materialize_input<int, int, false>(std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >&, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Function_handler<void (), hyrise::TableScan::_on_execute()::$_0>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Function_handler<void (), hyrise::materialize_input<int, int, false>(std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID, std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&, unsigned long, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> >&, boost::dynamic_bitset<unsigned long, std::allocator<unsigned long> > const&)::{lambda()#1}>::_M_invoke(std::_Any_data const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Hashtable<std::shared_ptr<hyrise::AbstractExpression>, std::pair<std::shared_ptr<hyrise::AbstractExpression> const, unsigned long>, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractExpression> const, unsigned long> >, std::__detail::_Select1st, hyrise::ExpressionSharedPtrEqual, hyrise::ExpressionSharedPtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Hashtable<std::shared_ptr<hyrise::AbstractLQPNode>, std::shared_ptr<hyrise::AbstractLQPNode>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Identity, std::equal_to<std::shared_ptr<hyrise::AbstractLQPNode> >, std::hash<std::shared_ptr<hyrise::AbstractLQPNode> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::~_Hashtable()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Rb_tree<std::shared_ptr<hyrise::AbstractPosList const>, std::pair<std::shared_ptr<hyrise::AbstractPosList const> const, std::shared_ptr<hyrise::RowIDPosList> >, std::_Select1st<std::pair<std::shared_ptr<hyrise::AbstractPosList const> const, std::shared_ptr<hyrise::RowIDPosList> > >, std::less<std::shared_ptr<hyrise::AbstractPosList const> >, std::allocator<std::pair<std::shared_ptr<hyrise::AbstractPosList const> const, std::shared_ptr<hyrise::RowIDPosList> > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::shared_ptr<hyrise::AbstractPosList const> const, std::shared_ptr<hyrise::RowIDPosList> > >*)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Sp_counted_ptr_inplace<hyrise::ReferenceSegment, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Sp_counted_ptr_inplace<hyrise::ReferenceSegment, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID const&, std::shared_ptr<hyrise::RowIDPosList>&>(std::allocator<void>, std::shared_ptr<hyrise::Table const> const&, hyrise::ColumnID const&, std::shared_ptr<hyrise::RowIDPosList>&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Sp_counted_ptr_inplace<hyrise::RowIDPosList, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Sp_counted_ptr_inplace<hyrise::TableStatistics, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Sp_counted_ptr_inplace<std::vector<std::shared_ptr<hyrise::AbstractSegmentAccessor<float> >, std::allocator<std::shared_ptr<hyrise::AbstractSegmentAccessor<float> > > >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::_Sp_counted_ptr_inplace<std::vector<std::shared_ptr<hyrise::AbstractSegmentAccessor<int> >, std::allocator<std::shared_ptr<hyrise::AbstractSegmentAccessor<int> > > >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::__shared_ptr<hyrise::AbstractSegmentAccessor<int>, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<hyrise::AbstractSegmentAccessor<int>, std::default_delete<hyrise::AbstractSegmentAccessor<int> >, void>(std::unique_ptr<hyrise::AbstractSegmentAccessor<int>, std::default_delete<hyrise::AbstractSegmentAccessor<int> > >&&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::deque<std::shared_ptr<hyrise::AbstractLQPNode const>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode const> > >::_M_destroy_data_aux(std::_Deque_iterator<std::shared_ptr<hyrise::AbstractLQPNode const>, std::shared_ptr<hyrise::AbstractLQPNode const>&, std::shared_ptr<hyrise::AbstractLQPNode const>*>, std::_Deque_iterator<std::shared_ptr<hyrise::AbstractLQPNode const>, std::shared_ptr<hyrise::AbstractLQPNode const>&, std::shared_ptr<hyrise::AbstractLQPNode const>*>)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::deque<std::shared_ptr<hyrise::AbstractLQPNode>, std::allocator<std::shared_ptr<hyrise::AbstractLQPNode> > >::_M_destroy_data_aux(std::_Deque_iterator<std::shared_ptr<hyrise::AbstractLQPNode>, std::shared_ptr<hyrise::AbstractLQPNode>&, std::shared_ptr<hyrise::AbstractLQPNode>*>, std::_Deque_iterator<std::shared_ptr<hyrise::AbstractLQPNode>, std::shared_ptr<hyrise::AbstractLQPNode>&, std::shared_ptr<hyrise::AbstractLQPNode>*>)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::enable_if<std::is_same_v<hyrise::AbstractSegment, std::remove_const<hyrise::AbstractSegment const>::type>, void>::type hyrise::resolve_segment_type<float, hyrise::AbstractSegment const, hyrise::detail::CreateSegmentAccessor<float>::create(std::shared_ptr<hyrise::AbstractSegment const> const&)::{lambda(auto:1 const&)#1}>(hyrise::AbstractSegment const&, hyrise::detail::CreateSegmentAccessor<float>::create(std::shared_ptr<hyrise::AbstractSegment const> const&)::{lambda(auto:1 const&)#1} const&)
     0.00%             1  pal-sgx  libhyrise_impl.so     [.] std::enable_if<std::is_same_v<hyrise::AbstractSegment, std::remove_const<hyrise::AbstractSegment const>::type>, void>::type hyrise::resolve_segment_type<int, hyrise::AbstractSegment const, hyrise::detail::CreateSegmentAccessor<int>::create(std::shared_ptr<hyrise::AbstractSegment const> const&)::{lambda(auto:1 const&)#1}>(hyrise::AbstractSegment const&, hyrise::detail::CreateSegmentAccessor<int>::create(std::shared_ptr<hyrise::AbstractSegment const> const&)::{lambda(auto:1 const&)#1} const&)
